"playerID","yearID","Batting_Games","Batting_At_Bats","Batting_Doubles","Batting_Triples","Batting_Homeruns","Batting_Runs_Batted_In","Batting_Stolen_Bases","Batting_Caught_Steading","Batting_Base_on_Balls","Batting_Strikeouts","Batting_Intentional_walks","Batting_Hit_by_pitch","Batting_Sacrifice_hits","Batting_Sacrifice_flies","Batting_Grounded_into_double_plays","Pitching_Wins","Pitching_Losses","Pitching_Games","Pitching_Games_Started","Pitching_Complete_Games","Pitching_Shutouts","Pitching_Saves","Pitching_Outs_Pitched","Pitching_Hits","inducted"
"scottev01",1953,1654,5837,208,58,20,551,69,60,243,282,0,18,275,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"scottev01",1954,1654,5837,208,58,20,551,69,60,243,282,0,18,275,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"scottev01",1955,1654,5837,208,58,20,551,69,60,243,282,0,18,275,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"scottev01",1956,1654,5837,208,58,20,551,69,60,243,282,0,18,275,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"scottge02",1985,2034,7433,306,60,271,1051,69,57,699,1418,85,53,22,62,277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"scottge02",1986,2034,7433,306,60,271,1051,69,57,699,1418,85,53,22,62,277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"scottja01",1958,408,680,31,4,5,73,1,2,39,76,0,5,12,0,0,103,109,356,195,115,11,19,5444,1969,"N"
"scottmi03",1997,348,653,14,0,2,45,2,1,27,279,0,0,59,4,9,124,108,347,319,45,22,3,6206,1858,"N"
"scottto01",1990,991,2803,111,28,17,253,125,69,186,464,27,16,17,25,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"seaveto01",1992,677,1315,28,5,12,86,4,0,108,485,0,4,121,4,22,311,205,656,647,231,61,1,14348,3971,"Y"
"seguida01",2010,1456,4847,284,16,139,684,17,19,524,687,56,14,19,45,131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"seguidi01",1983,640,384,5,1,4,24,0,0,14,197,0,1,22,1,6,92,111,639,171,28,7,71,5423,1656,"N"
"seleaa01",2013,404,58,2,0,0,1,0,0,3,13,0,0,12,0,2,148,112,404,352,15,9,0,6459,2413,"N"
"seleefr99",1999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"seligbu99",2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"selkige01",1948,846,2790,131,41,108,576,49,32,486,319,0,23,23,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"selkige01",1949,846,2790,131,41,108,576,49,32,486,319,0,23,23,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"selkige01",1950,846,2790,131,41,108,576,49,32,486,319,0,23,23,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"selkige01",1951,846,2790,131,41,108,576,49,32,486,319,0,23,23,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"selkige01",1952,846,2790,131,41,108,576,49,32,486,319,0,23,23,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"selkige01",1953,846,2790,131,41,108,576,49,32,486,319,0,23,23,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"selmadi01",1980,324,203,5,2,0,7,1,0,5,76,0,1,16,1,4,42,54,307,76,11,6,31,2520,734,"N"
"severha01",1948,1390,4312,204,42,17,539,35,19,331,169,0,19,125,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"seweljo01",1937,1903,7132,436,68,49,1055,74,72,842,114,0,80,275,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"seweljo01",1948,1903,7132,436,68,49,1055,74,72,842,114,0,80,275,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"seweljo01",1954,1903,7132,436,68,49,1055,74,72,842,114,0,80,275,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"seweljo01",1955,1903,7132,436,68,49,1055,74,72,842,114,0,80,275,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"seweljo01",1956,1903,7132,436,68,49,1055,74,72,842,114,0,80,275,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"seweljo01",1958,1903,7132,436,68,49,1055,74,72,842,114,0,80,275,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"seweljo01",1960,1903,7132,436,68,49,1055,74,72,842,114,0,80,275,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"seweljo01",1977,1903,7132,436,68,49,1055,74,72,842,114,0,80,275,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"sewellu01",1948,1630,5383,272,56,20,696,65,44,486,307,0,27,145,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sewellu01",1958,1630,5383,272,56,20,696,65,44,486,307,0,27,145,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sewellu01",1960,1630,5383,272,56,20,696,65,44,486,307,0,27,145,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sewellu01",1962,1630,5383,272,56,20,696,65,44,486,307,0,27,145,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sewelri01",1958,423,750,22,3,6,59,12,0,37,154,0,1,19,0,20,143,97,390,243,137,20,15,6358,2101,"N"
"sewelri01",1962,423,750,22,3,6,59,12,0,37,154,0,1,19,0,20,143,97,390,243,137,20,15,6358,2101,"N"
"sewelri01",1964,423,750,22,3,6,59,12,0,37,154,0,1,19,0,20,143,97,390,243,137,20,15,6358,2101,"N"
"sexsori01",2014,1367,4928,260,17,306,943,14,13,588,1313,31,52,0,36,144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"seymocy01",1945,1528,5682,229,96,52,799,222,0,354,32,0,30,138,0,0,61,56,140,123,104,6,1,3087,951,"N"
"shantbo01",1970,578,548,20,2,1,46,3,2,47,96,0,5,44,1,4,119,99,537,171,78,15,48,5807,1795,"N"
"shantbo01",1971,578,548,20,2,1,46,3,2,47,96,0,5,44,1,4,119,99,537,171,78,15,48,5807,1795,"N"
"shantbo01",1972,578,548,20,2,1,46,3,2,47,96,0,5,44,1,4,119,99,537,171,78,15,48,5807,1795,"N"
"shantbo01",1973,578,548,20,2,1,46,3,2,47,96,0,5,44,1,4,119,99,537,171,78,15,48,5807,1795,"N"
"shantbo01",1974,578,548,20,2,1,46,3,2,47,96,0,5,44,1,4,119,99,537,171,78,15,48,5807,1795,"N"
"sheckji01",1938,2122,7605,354,136,56,813,465,0,1135,233,0,92,286,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sheckji01",1945,2122,7605,354,136,56,813,465,0,1135,233,0,92,286,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sheckji01",1946,2122,7605,354,136,56,813,465,0,1135,233,0,92,286,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sheffga01",2015,2576,9217,467,27,509,1676,253,104,1475,1171,130,135,9,111,235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sheffga01",2016,2576,9217,467,27,509,1676,253,104,1475,1171,130,135,9,111,235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sheffga01",2017,2576,9217,467,27,509,1676,253,104,1475,1171,130,135,9,111,235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sherdbi01",1948,549,960,35,5,9,86,2,1,63,96,0,1,44,0,0,165,146,514,272,159,11,26,8128,3018,"N"
"sherdbi01",1949,549,960,35,5,9,86,2,1,63,96,0,1,44,0,0,165,146,514,272,159,11,26,8128,3018,"N"
"sherdbi01",1950,549,960,35,5,9,86,2,1,63,96,0,1,44,0,0,165,146,514,272,159,11,26,8128,3018,"N"
"sherdbi01",1951,549,960,35,5,9,86,2,1,63,96,0,1,44,0,0,165,146,514,272,159,11,26,8128,3018,"N"
"sherdbi01",1953,549,960,35,5,9,86,2,1,63,96,0,1,44,0,0,165,146,514,272,159,11,26,8128,3018,"N"
"sherdbi01",1955,549,960,35,5,9,86,2,1,63,96,0,1,44,0,0,165,146,514,272,159,11,26,8128,3018,"N"
"sherdbi01",1956,549,960,35,5,9,86,2,1,63,96,0,1,44,0,0,165,146,514,272,159,11,26,8128,3018,"N"
"sherdbi01",1958,549,960,35,5,9,86,2,1,63,96,0,1,44,0,0,165,146,514,272,159,11,26,8128,3018,"N"
"sherdbi01",1960,549,960,35,5,9,86,2,1,63,96,0,1,44,0,0,165,146,514,272,159,11,26,8128,3018,"N"
"shockur01",1938,412,798,23,3,1,70,1,3,139,211,0,11,98,0,0,187,117,412,317,200,28,25,8045,2709,"N"
"shockur01",1939,412,798,23,3,1,70,1,3,139,211,0,11,98,0,0,187,117,412,317,200,28,25,8045,2709,"N"
"shockur01",1948,412,798,23,3,1,70,1,3,139,211,0,11,98,0,0,187,117,412,317,200,28,25,8045,2709,"N"
"shockur01",1949,412,798,23,3,1,70,1,3,139,211,0,11,98,0,0,187,117,412,317,200,28,25,8045,2709,"N"
"shockur01",1958,412,798,23,3,1,70,1,3,139,211,0,11,98,0,0,187,117,412,317,200,28,25,8045,2709,"N"
"shortch02",1979,506,697,5,2,0,24,1,0,14,198,0,3,57,4,13,135,132,501,308,88,24,18,6975,2215,"N"
"siebeso01",1981,405,660,22,3,12,57,0,0,18,182,0,9,35,3,20,140,114,399,307,67,21,16,6456,1919,"N"
"siebeso01",1982,405,660,22,3,12,57,0,0,18,182,0,9,35,3,20,140,114,399,307,67,21,16,6456,1919,"N"
"sierrru01",2012,2186,8044,428,59,306,1322,142,52,610,1239,102,7,1,120,193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sievero01",1971,1887,6387,292,42,318,1147,14,19,841,920,55,51,15,55,164,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sievero01",1972,1887,6387,292,42,318,1147,14,19,841,920,55,51,15,55,164,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"simmoal01",1936,1795,7275,468,128,269,1570,83,60,513,588,0,22,102,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"simmoal01",1946,2215,8759,539,149,307,1827,88,64,615,737,0,30,111,0,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"simmoal01",1947,2215,8759,539,149,307,1827,88,64,615,737,0,30,111,0,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"simmoal01",1948,2215,8759,539,149,307,1827,88,64,615,737,0,30,111,0,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"simmoal01",1949,2215,8759,539,149,307,1827,88,64,615,737,0,30,111,0,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"simmoal01",1949,2215,8759,539,149,307,1827,88,64,615,737,0,30,111,0,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"simmoal01",1950,2215,8759,539,149,307,1827,88,64,615,737,0,30,111,0,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"simmoal01",1951,2215,8759,539,149,307,1827,88,64,615,737,0,30,111,0,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"simmoal01",1952,2215,8759,539,149,307,1827,88,64,615,737,0,30,111,0,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"simmoal01",1953,2215,8759,539,149,307,1827,88,64,615,737,0,30,111,0,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"simmocu01",1973,609,1135,19,3,1,76,2,1,59,283,0,2,57,3,16,193,183,569,462,163,36,5,10045,3313,"N"
"simmocu01",1974,609,1135,19,3,1,76,2,1,59,283,0,2,57,3,16,193,183,569,462,163,36,5,10045,3313,"N"
"simmote01",1994,2456,8680,483,47,248,1389,21,33,855,694,188,39,11,100,287,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"simsdu01",1980,843,2422,80,6,100,310,6,16,338,483,34,35,6,9,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"singebi01",1983,324,413,11,0,0,13,0,0,14,162,0,5,30,0,5,118,127,322,308,94,24,2,6522,1952,"N"
"singlke01",1990,2082,7189,317,25,246,1065,21,36,1263,1246,125,17,29,60,248,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sislege01",1936,2055,8267,425,164,102,1175,375,127,472,327,0,48,226,0,0,5,6,24,12,9,1,3,333,91,"N"
"sislege01",1937,2055,8267,425,164,102,1175,375,127,472,327,0,48,226,0,0,5,6,24,12,9,1,3,333,91,"N"
"sislege01",1938,2055,8267,425,164,102,1175,375,127,472,327,0,48,226,0,0,5,6,24,12,9,1,3,333,91,"N"
"sislege01",1939,2055,8267,425,164,102,1175,375,127,472,327,0,48,226,0,0,5,6,24,12,9,1,3,333,91,"Y"
"sistisi01",1960,1016,2999,121,19,27,260,30,5,283,440,0,16,70,0,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"slaugen01",1966,2380,7946,413,148,169,1304,71,15,1018,538,11,37,73,10,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"slaugen01",1967,2380,7946,413,148,169,1304,71,15,1018,538,11,37,73,10,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"slaugen01",1967,2380,7946,413,148,169,1304,71,15,1018,538,11,37,73,10,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"slaugen01",1968,2380,7946,413,148,169,1304,71,15,1018,538,11,37,73,10,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"slaugen01",1969,2380,7946,413,148,169,1304,71,15,1018,538,11,37,73,10,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"slaugen01",1970,2380,7946,413,148,169,1304,71,15,1018,538,11,37,73,10,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"slaugen01",1971,2380,7946,413,148,169,1304,71,15,1018,538,11,37,73,10,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"slaugen01",1972,2380,7946,413,148,169,1304,71,15,1018,538,11,37,73,10,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"slaugen01",1973,2380,7946,413,148,169,1304,71,15,1018,538,11,37,73,10,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"slaugen01",1974,2380,7946,413,148,169,1304,71,15,1018,538,11,37,73,10,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"slaugen01",1975,2380,7946,413,148,169,1304,71,15,1018,538,11,37,73,10,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"slaugen01",1976,2380,7946,413,148,169,1304,71,15,1018,538,11,37,73,10,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"slaugen01",1977,2380,7946,413,148,169,1304,71,15,1018,538,11,37,73,10,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"slaugen01",1978,2380,7946,413,148,169,1304,71,15,1018,538,11,37,73,10,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"slaugen01",1979,2380,7946,413,148,169,1304,71,15,1018,538,11,37,73,10,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"slaugen01",1985,2380,7946,413,148,169,1304,71,15,1018,538,11,37,73,10,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"smallro01",1964,872,2644,103,33,61,305,4,0,257,541,6,18,26,3,66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"smithea02",1948,860,2264,115,19,46,355,18,9,247,106,0,11,47,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"smithea02",1956,860,2264,115,19,46,355,18,9,247,106,0,11,47,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"smithhi99",2001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"smithle02",2003,1023,64,0,0,1,2,0,0,3,42,0,0,4,0,0,71,92,1022,6,0,0,478,3868,1133,"N"
"smithle02",2004,1023,64,0,0,1,2,0,0,3,42,0,0,4,0,0,71,92,1022,6,0,0,478,3868,1133,"N"
"smithle02",2005,1023,64,0,0,1,2,0,0,3,42,0,0,4,0,0,71,92,1022,6,0,0,478,3868,1133,"N"
"smithle02",2006,1023,64,0,0,1,2,0,0,3,42,0,0,4,0,0,71,92,1022,6,0,0,478,3868,1133,"N"
"smithle02",2007,1023,64,0,0,1,2,0,0,3,42,0,0,4,0,0,71,92,1022,6,0,0,478,3868,1133,"N"
"smithle02",2008,1023,64,0,0,1,2,0,0,3,42,0,0,4,0,0,71,92,1022,6,0,0,478,3868,1133,"N"
"smithle02",2009,1023,64,0,0,1,2,0,0,3,42,0,0,4,0,0,71,92,1022,6,0,0,478,3868,1133,"N"
"smithle02",2010,1023,64,0,0,1,2,0,0,3,42,0,0,4,0,0,71,92,1022,6,0,0,478,3868,1133,"N"
"smithle02",2011,1023,64,0,0,1,2,0,0,3,42,0,0,4,0,0,71,92,1022,6,0,0,478,3868,1133,"N"
"smithle02",2012,1023,64,0,0,1,2,0,0,3,42,0,0,4,0,0,71,92,1022,6,0,0,478,3868,1133,"N"
"smithle02",2013,1023,64,0,0,1,2,0,0,3,42,0,0,4,0,0,71,92,1022,6,0,0,478,3868,1133,"N"
"smithle02",2014,1023,64,0,0,1,2,0,0,3,42,0,0,4,0,0,71,92,1022,6,0,0,478,3868,1133,"N"
"smithle02",2015,1023,64,0,0,1,2,0,0,3,42,0,0,4,0,0,71,92,1022,6,0,0,478,3868,1133,"N"
"smithle02",2016,1023,64,0,0,1,2,0,0,3,42,0,0,4,0,0,71,92,1022,6,0,0,478,3868,1133,"N"
"smithle02",2017,1023,64,0,0,1,2,0,0,3,42,0,0,4,0,0,71,92,1022,6,0,0,478,3868,1133,"N"
"smithlo01",2000,1613,5170,273,58,98,533,370,140,623,849,19,92,21,46,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"smithoz01",2002,2573,9396,402,69,28,793,580,148,1072,589,79,33,214,63,167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"smithre06",1988,1987,7033,363,57,314,1092,137,86,890,1030,115,33,8,86,150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"smithsh01",1948,381,709,24,10,6,60,4,3,30,134,0,4,23,0,0,114,118,373,224,142,16,21,6158,2234,"N"
"smoltjo01",2015,735,948,26,2,5,61,3,2,79,365,0,3,136,1,16,213,155,723,481,53,16,154,10419,3074,"Y"
"snidedu01",1970,2143,7161,358,85,407,1333,99,50,971,1237,104,21,52,32,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"snidedu01",1971,2143,7161,358,85,407,1333,99,50,971,1237,104,21,52,32,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"snidedu01",1972,2143,7161,358,85,407,1333,99,50,971,1237,104,21,52,32,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"snidedu01",1973,2143,7161,358,85,407,1333,99,50,971,1237,104,21,52,32,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"snidedu01",1974,2143,7161,358,85,407,1333,99,50,971,1237,104,21,52,32,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"snidedu01",1975,2143,7161,358,85,407,1333,99,50,971,1237,104,21,52,32,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"snidedu01",1976,2143,7161,358,85,407,1333,99,50,971,1237,104,21,52,32,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"snidedu01",1977,2143,7161,358,85,407,1333,99,50,971,1237,104,21,52,32,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"snidedu01",1978,2143,7161,358,85,407,1333,99,50,971,1237,104,21,52,32,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"snidedu01",1979,2143,7161,358,85,407,1333,99,50,971,1237,104,21,52,32,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"snidedu01",1980,2143,7161,358,85,407,1333,99,50,971,1237,104,21,52,32,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"snowjt01",2014,1716,5641,293,19,189,877,20,23,760,1142,61,64,24,64,135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sosasa01",2013,2354,8813,379,45,609,1667,234,107,929,2306,154,59,17,78,202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sosasa01",2014,2354,8813,379,45,609,1667,234,107,929,2306,154,59,17,78,202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sosasa01",2015,2354,8813,379,45,609,1667,234,107,929,2306,154,59,17,78,202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sosasa01",2016,2354,8813,379,45,609,1667,234,107,929,2306,154,59,17,78,202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sosasa01",2017,2354,8813,379,45,609,1667,234,107,929,2306,154,59,17,78,202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"sotoma01",1994,303,530,13,1,1,24,0,0,11,166,0,2,58,2,2,100,92,297,224,72,13,4,5191,1395,"N"
"southbi01",1945,1192,4359,173,91,52,561,138,85,402,148,0,14,152,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"southbi01",1946,1192,4359,173,91,52,561,138,85,402,148,0,14,152,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"southbi01",1949,1192,4359,173,91,52,561,138,85,402,148,0,14,152,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"southbi01",1950,1192,4359,173,91,52,561,138,85,402,148,0,14,152,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"southbi01",1951,1192,4359,173,91,52,561,138,85,402,148,0,14,152,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"southbi01",1952,1192,4359,173,91,52,561,138,85,402,148,0,14,152,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"southbi01",1953,1192,4359,173,91,52,561,138,85,402,148,0,14,152,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"southbi01",1958,1192,4359,173,91,52,561,138,85,402,148,0,14,152,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"southbi01",2008,1192,4359,173,91,52,561,138,85,402,148,0,14,152,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"spahnwa01",1958,519,1276,37,6,21,136,4,0,60,319,0,5,53,3,15,246,157,491,440,266,43,23,10563,3155,"N"
"spahnwa01",1973,783,1872,57,6,35,189,4,2,94,487,0,7,68,14,23,363,245,750,665,382,63,29,15731,4830,"Y"
"spaldal01",1936,411,1958,88,20,2,327,10,3,29,25,0,0,0,0,0,253,65,347,327,281,24,11,8672,3271,"N"
"spaldal01",1939,411,1958,88,20,2,327,10,3,29,25,0,0,0,0,0,253,65,347,327,281,24,11,8672,3271,"Y"
"sparktu01",1946,313,798,16,4,0,41,0,0,52,1,0,3,31,0,0,121,136,313,269,202,19,8,7007,2231,"N"
"speaktr01",1936,2789,10195,792,222,117,1529,432,129,1381,220,0,103,309,0,0,0,0,1,0,0,0,0,3,2,"N"
"speaktr01",1937,2789,10195,792,222,117,1529,432,129,1381,220,0,103,309,0,0,0,0,1,0,0,0,0,3,2,"Y"
"speiech01",1995,2260,7156,302,50,112,720,42,54,847,988,106,35,73,44,183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"spencji01",1988,1553,4908,179,27,146,599,11,19,407,582,86,17,35,42,124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"splitpa01",1990,430,121,1,1,0,4,0,0,7,16,0,1,8,0,3,166,143,429,392,88,17,1,7664,2644,"N"
"stahlja01",1938,981,3425,149,87,31,437,178,0,221,1,0,94,105,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"stahlja01",1939,981,3425,149,87,31,437,178,0,221,1,0,94,105,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"stahlla01",1979,730,1721,58,19,36,163,22,16,142,357,17,6,12,8,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"stairma01",2017,1895,5204,294,13,265,899,30,24,717,1122,59,57,5,40,109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"stanked01",1960,1259,4301,185,35,29,364,48,5,996,374,0,35,103,0,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"stanlmi01",1984,1516,5022,201,48,117,500,44,23,371,564,32,8,42,34,133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"stantmi01",2013,277,4,0,0,0,0,0,0,0,1,0,0,0,0,0,13,22,277,3,0,0,31,1153,398,"N"
"stargwi01",1988,2360,7927,423,55,475,1540,17,16,937,1936,227,78,9,75,143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Y"
"staubru01",1991,2951,9720,499,47,292,1466,47,33,1255,888,193,79,56,119,297,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
"staubru01",1992,2951,9720,499,47,292,1466,47,33,1255,888,193,79,56,119,297,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"N"
